,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
4645,1553740,Cat’s Princess - visual novel / Otome,Feather,Feather,,14,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4646,1686850,Untangle,LsGameDev,LsGameDev,,21,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4647,775520,Animals Memory: Dinosaurs,Laush Dmitriy Sergeevich,Laush Studio,,35,8,0,"0 .. 20,000",0,0,0,0,399,399,0,0
4648,2253360,Mistcaller,Onyx Wings Studio,Onyx Wings Studio,,6,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4649,1593260,Floating Girl,GOOD GAME,GOOD GAME,,7,10,0,"0 .. 20,000",0,0,0,0,99,99,0,0
4650,1733050,Stardander School for Witches,Fancy Fish Games,Fancy Fish Games,,11,0,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
4651,2116950,Tiny Solar System,James Wilder,James Wilder,,11,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0
4652,1701740,Noctem,Dreamtale Studio,Dreamtale Studio,,34,13,0,"0 .. 20,000",0,0,0,0,799,799,0,0
4653,1685730,Cynthia: Hidden in the Moonshadow,Catthia Games,Catthia Games,,86,26,0,"0 .. 20,000",0,0,0,0,1399,1399,0,0
4654,1737510,Hardworking Hero,OZ33 Lab,OZ33 Lab,,4,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4655,2166540,Candice DeBébé's Tantalising Tricks,Havishamone Games,Havishamone Games,,6,1,0,"0 .. 20,000",0,0,0,0,899,899,0,0
4656,1636260,Detective Rosie Morgan: Murder on the River Thames,Little Black Book Entertainment,Little Black Book Entertainment,,7,4,0,"0 .. 20,000",0,0,0,0,599,599,0,0
4657,349470,Drift Stage,Super Systems Softworks,Super Systems Softworks,,32,21,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4658,1010780,Wings of Glass 玻璃の羽,Sayuri Artsy,Eager Passion LLC,,39,6,0,"0 .. 20,000",0,0,0,0,599,599,0,0
4659,858360,The Initiate 2: The First Interviews,Deceptive Games Ltd.,Deceptive Games Ltd.,,84,10,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
4660,1356360,Exploaris: Vermis story,ViART Games,ViArt Studio,,4,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
4661,1762450,Haunted Hotel: The Axiom Butcher Collector's Edition,Elephant Games,Big Fish Games,,8,1,0,"0 .. 20,000",0,0,0,0,999,999,0,2
4662,947260,Bibi Blocksberg  - Big Broom Race 3,Independent Arts Software,"familyplay, Markt+Technik Verlag GmbH",,9,3,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
4663,824200,The Bell Chimes for Gold,OTUSUN Club,Sekai Project,,11,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4664,1683020,Haunted Hotel: The X Collector's Edition,Elephant Games,Big Fish Games,,11,3,0,"0 .. 20,000",0,0,0,0,999,999,0,1
4665,947250,Bibi & Tina - Adventures with Horses,Independent Arts Software,"familyplay, Markt+Technik",,12,12,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
4666,1035310,Outbreak: Lost Hope,Dead Drop Studios LLC,Dead Drop Studios LLC,,17,10,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4667,1265690,Horse Riding Deluxe 2,Loot Inside,Loot Inside,,23,10,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
4668,1005000,Argonauts Agency: Golden Fleece,Workroom7,8floor,,41,3,0,"0 .. 20,000",0,0,0,0,499,499,0,1
4669,1188710,Bloodholic,釉里红,釉里红,,47,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0
4670,1005050,Fabulous - Angela's True Colors,"Nitreal, GameHouse",GameHouse,,49,6,0,"0 .. 20,000",0,0,0,0,1799,1799,0,2
4671,1630910,SATANIC PANIC 666,deadworld games,deadworld games,,84,20,0,"0 .. 20,000",0,0,0,0,49,499,90,2
4672,1005450,Vision Soft Reset,Seafloor Games LLC,Seafloor Games LLC,,88,8,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4673,488760,Left-Hand Path,Strange Company,Strange Company,,104,20,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0
4674,1387350,Ken ga Kimi: Momoyo Tsuzuri,Rejet,Beijing Happy Entertainment Technology,,140,18,0,"0 .. 20,000",0,0,0,0,4999,4999,0,2
4675,2299430,Shinogi Chess Club 2: Resistance,RobProductions,RobProductions,,2,0,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
4676,2736710,TOON,Toon Crafter,Indie Games Publisher,,2,1,0,"0 .. 20,000",0,0,0,0,119,199,40,0
4677,2469320,Cthulhu Must Die,Pedro Fagundes,Pedro Fagundes,,3,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
4678,2516280,SEOIRYE,Oh Hyeonkyeong,CALLMERAT GAMES,,3,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
4679,2421560,Wolf Souls,Lord Drw,Lord Drw,,4,1,0,"0 .. 20,000",0,0,0,0,799,799,0,0
4680,2475270, Goddess detective 2,7miao game,7miao game,,4,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
4681,2215340,Shishi : Timeless Prelude,Shishi Studios,Shishi Studios,,5,0,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
4682,2641420,Vindictive Drive 2,Bokensha Studio,Bokensha Studio,,5,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4683,2604580,THE JUSOU 3,株式会社Metaware,株式会社Metaware,,5,1,0,"0 .. 20,000",0,0,0,0,799,999,20,5
4684,2730580,MagicGirls★Shooting!!,CherryPink,CherryPink,,9,0,0,"0 .. 20,000",0,0,0,0,55,99,44,0
4685,1702910,Blackberry the Witch: Journey,Creepybox Games,Creepybox Games,,11,2,0,"0 .. 20,000",0,0,0,0,599,599,0,0
4686,951490,Stream Battlecards,Pascal Dittrich,padSoft,,12,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4687,2283400,My Home/Zombie Center,onazimaimai,onazimaimai,,13,0,0,"0 .. 20,000",0,0,0,0,299,299,0,1
4688,2583620,"I Hate You, Please Suffer - Complete",scitydreamer,scitydreamer,,13,1,0,"0 .. 20,000",0,0,0,0,1299,1299,0,1
4689,711240,Grand Academy for Future Villains,Choice of Games,Choice of Games,,14,8,0,"0 .. 20,000",0,0,0,0,599,599,0,0
4690,276240,My Vet Practice - In the Country,Independent Arts Software,familyplay,,18,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
4691,754930,Zero Days VR,Scatter,Scatter,,18,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
4692,806830,Horse World,Crenetic GmbH Studios,familyplay,,19,9,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4693,2168530,The Crimson Flower that Divides: Lunar Coupling,dramatic create,dramatic create,,21,3,0,"0 .. 20,000",0,0,0,0,4999,4999,0,2
4694,676910,Magic Potion Destroyer,ARTIFACTS,PLAYISM,,25,5,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4695,1417750,Moondrop,Moonroof Studios,Moonroof Studios,,27,2,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
4696,651680,Shalnor Legends: Sacred Lands,Johnny Ostad,Johnny Ostad,,34,16,0,"0 .. 20,000",0,0,0,0,199,999,80,0
4697,518280,Dead End Junction,773,Culture Select,,35,11,0,"0 .. 20,000",0,0,0,0,899,899,0,1
4698,496310,Momento Temporis: Light from the Deep,Burning Ice Games,Burning Ice Games,,36,11,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4699,698770,Watch Me Jump,Jeremy Gable,Jeremy Gable,,40,5,0,"0 .. 20,000",0,0,0,0,0,0,0,0
4700,505080,Gakuen Club,OperaHouse Corporation,Dogenzaka Lab,,41,20,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0
4701,545830,Princess of Tavern Collector's Edition,Far Mills,RunServer,,41,16,0,"0 .. 20,000",0,0,0,0,999,999,0,1
4702,2305490,THE SEGMENT TWINS,HeungDoReu-HeungDol,HeungDoReu-HeungDol,,46,4,0,"0 .. 20,000",0,0,0,0,899,899,0,0
4703,270070,The Girl and the Robot,Flying Carpets Games,Flying Carpets Games,,47,21,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4704,1366560,MiLE HiGH TAXi,Cassius John-Adams,Cassius John-Adams,,47,37,0,"0 .. 20,000",0,0,0,0,1699,1699,0,0
4705,612820,Fallen Legion: Rise to Glory,"YummyYummyTummy, Mintsphere",YummyYummyTummy,,49,28,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0
4706,2164930,Doll Explorer,Pico Games,Pico Games,,58,2,0,"0 .. 20,000",0,0,0,0,999,999,0,1
4707,1351000,Gangs of Sherwood,Appeal Studios,Nacon,,59,66,0,"0 .. 20,000",0,0,0,0,3999,3999,0,0
4708,284020,Freddi Fish and Luther's Maze Madness,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",,61,16,0,"0 .. 20,000",0,0,0,0,499,499,0,1
4709,2607320,Illegal Mahjong,AleCubicSoft,OTAKU Plan,,65,5,0,"0 .. 20,000",0,0,0,0,699,699,0,6
4710,1789370,Girl Genius: Adventures In Castle Heterodyne,Rain Games,Rain Games,,67,5,0,"0 .. 20,000",0,0,0,0,2999,2999,0,2
4711,2677040,真夜的居所 - Chanye's Home,柚原堂,柚原堂,,67,0,0,"0 .. 20,000",0,0,0,0,699,699,0,1
4712,2477140,Twilight Town: A Cyberpunk FPS,Sigyaad Team,Sigyaad Team,,69,2,0,"0 .. 20,000",0,0,0,0,479,799,40,4
4713,377720,Idol Magical Girl Chiru Chiru Michiru Part 2,Frontwing,Frontwing USA,,71,14,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
4714,286880,Disney Planes,Behaviour Interactive,Disney,,74,15,0,"0 .. 20,000",0,0,0,0,1999,1999,0,4
4715,1287540,Dino Hazard: Chronos Blackout,Bone Collectors,Bone Collectors,,74,8,0,"0 .. 20,000",0,0,0,0,2499,2499,0,1
4716,1561090,Sweet Dreams Alex,Clarity Games,Kasedo Games,,76,3,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
4717,1040510,Princess of Zeven,Lovely Pretty Ultra Loving You,Kagura Games,,80,20,0,"0 .. 20,000",0,0,0,0,1299,1299,0,7
4718,2456280,this morning I decided to die,ctc,Nikita Kryukov,,81,21,0,"0 .. 20,000",0,0,0,0,199,199,0,0
4719,1280380,Moolii's Dreamland,WOWOH CAT,OKJOY,,82,7,0,"0 .. 20,000",0,0,0,0,799,799,0,0
4720,1523650,Stargate: Timekeepers,Slitherine Ltd.,Slitherine Ltd.,,82,66,0,"0 .. 20,000",0,0,0,0,2999,2999,0,4
4721,467810,Splody,Dashing Strike,Dashing Strike,,88,6,0,"0 .. 20,000",0,0,0,0,999,999,0,2
4722,2278630,Livestream 2: Escape from Togaezuka Happy Place,"qureate, Orgesta Inc.",qureate,,107,13,0,"0 .. 20,000",0,0,0,0,2499,2499,0,5
4723,377710,Idol Magical Girl Chiru Chiru Michiru Part 1,Frontwing,Frontwing USA,,158,20,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
4724,2144460,Path to purge,e-sheep,e-sheep,,178,8,0,"0 .. 20,000",0,0,0,0,599,599,0,3
4725,1931940,Early-blooming black lily,1000-REKA,"1000-REKA, mirai works",,210,38,0,"0 .. 20,000",0,0,0,0,1899,1899,0,7
4726,2258500,CRYMACHINA,FURYU Corporation,"NIS America, Inc.",,307,36,0,"0 .. 20,000",0,0,0,0,5999,5999,0,9
4727,2143680,Noctuary,Gratesca,Gratesca,,326,28,0,"0 .. 20,000",0,0,0,0,2999,2999,0,12
4728,1684400,Best Month Ever!,Warsaw Film School Video Game & Film Production Studio,Klabater,,0,0,0,"0 .. 20,000",0,0,0,0,1999,1999,0,2
4729,1770200,Vacation Adventures: Cruise Director 3,Casual Arts,Casual Arts,,1,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
4730,1429630,The King of Warriors : Battle in the Three Kingdoms,UnieWare,UnieWare,,2,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
4731,2203720,Female Prison,MCGame,MCGame,,4,13,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4732,1696040,Paranormal Files: Ghost Chapter Collector's Edition,Elephant Games,Big Fish Games,,7,5,0,"0 .. 20,000",0,0,0,0,1399,1399,0,0
4733,1990060,Unbearable,Francisco González Mejía,Farelas,,9,4,0,"0 .. 20,000",0,0,0,0,799,799,0,0
4734,1271620,Umihara Kawase BaZooKa!,Studio Saizensen,SUCCESS Corp.,,12,4,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0
4735,2134650,New Yankee: Karma Tales,Alawar Casual,Alawar Casual,,12,0,0,"0 .. 20,000",0,0,0,0,399,399,0,2
4736,1926370,Yeah！Fighting Girl,YellowGames,HAPPY PLAYER,,15,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
4737,721850,Wanna Run Again - Sprite Girl,"Heskira, Starship Studio",Starship Studio,,18,17,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4738,1234030,ゴシックマーダー -運命を変えるアドベンチャー-,orange,orange,,18,5,0,"0 .. 20,000",0,0,0,0,839,1199,30,0
4739,2094620,Noblesse Oblige,Choice of Games,Choice of Games,,18,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4740,1054990,Race With Ryan,3DClouds,Outright Games Ltd.,,22,7,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
4741,1441300,Huuma Mina: The Secret of Immortality (Censored),Hajime Doujin Circle,Hajime Doujin Circle,,23,4,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
4742,1301470,Bishoujo Battle Hanafuda Koi-Koi,Zoo Corporation,Zoo Corporation,,24,10,0,"0 .. 20,000",0,0,0,0,599,599,0,1
4743,2066920,ColorCube,Chen Jingge,Chen Jingge,,27,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
4744,1642940,Hidden Office,Anna Sevryugina,Anna Sevryugina,,30,7,0,"0 .. 20,000",0,0,0,0,499,499,0,2
4745,1934020,Polar Penguin Post,Little Lemon Bulb,Little Lemon Bulb,,30,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
4746,1934930,Conquest Emperor,LSP GAME,LSP GAME,,30,41,0,"0 .. 20,000",0,0,0,0,199,199,0,1
4747,1550230,Arden's Wake,Penrose,Penrose Studios,,33,5,0,"0 .. 20,000",0,0,0,0,799,799,0,0
4748,1923820,Meowtopia: Expedition,Duoyi (Hong Kong) Interactive Entertainment Limited,Duoyi (Hong Kong) Interactive Entertainment Limited,,33,2,0,"0 .. 20,000",0,0,0,0,699,699,0,0
4749,1414470,Yeomna : The Legend of Dongbaek,catnipstudio,catnipstudio,,35,29,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
4750,982450,Truth: Disorder III — Gemini / 真実：障害III - 双子座,ReallyS,JustE Publishing,,36,14,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4751,1200910,Pet Chan,PetGirl,PetGirl,,40,17,0,"0 .. 20,000",0,0,0,0,69,99,30,0
4752,1364760,COTTOn Rock'n'Roll -SUPERLATIVE NIGHT DREAMS-,Studio Saizensen,SUCCESS Corp.,,40,6,0,"0 .. 20,000",0,0,0,0,2499,2499,0,1
4753,970940,The Unicorn Princess,Caipirinha Games,Toplitz Productions,,41,28,0,"0 .. 20,000",0,0,0,0,1999,1999,0,2
4754,913590,Dimension Drifter,BlueEagle Productions,Paul Schneider,,42,13,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
4755,1856750,Relayer Advanced,"DRAGAMI GAMES, LTD.","DRAGAMI GAMES, LTD.",,42,16,0,"0 .. 20,000",0,0,0,0,4999,4999,0,1
4756,2097490,DESORDRE : A Puzzle Game Adventure,SHK Interactive,SHK Interactive,,43,16,0,"0 .. 20,000",0,0,0,0,699,699,0,0
4757,1837130,星塔星夜MONOBEHEVO,iiloo,iiloo,,46,16,0,"0 .. 20,000",0,0,0,0,699,699,0,0
4758,1277950,Heart's Medicine - Season One,"Big Blue Studios, GameHouse",GameHouse,,47,14,0,"0 .. 20,000",0,0,0,0,1799,1799,0,1
4759,1952590,Future Racer 2000,Tim Oxton,oxblud,,47,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4760,1110030,Heroes of Myth,Choice of Games,Choice of Games,,49,13,0,"0 .. 20,000",0,0,0,0,799,799,0,0
4761,2121490,Otome Legends,"Jagaimo Studios, Chi21",Jagaimo Studios,,51,4,0,"0 .. 20,000",0,0,0,0,799,799,0,0
4762,1823170,Cosmos Bit,SEEP,SEEP,,62,5,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4763,1884300,Deathsmiles I・II,"CITY CONNECTION, TAKE×0FF",CITY CONNECTION,,61,3,0,"0 .. 20,000",0,0,0,0,3990,3990,0,0
4764,2084720,Home Run High,"Kairosoft Co.,Ltd","Kairosoft Co.,Ltd",,61,21,0,"0 .. 20,000",0,0,0,0,899,899,0,14
4765,1761870,FLASHOUT 3,Jujubee S.A.,Jujubee S.A.,,62,73,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
4766,2303810,Obscurite Magie: The Blood of Kings,Syun-kan Flowlighter,Kagura Games,,69,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
4767,1753790,She Will Shoot,Boom Games,Boom Games,,70,59,0,"0 .. 20,000",0,0,0,0,49,99,51,0
4768,1264350,Echoes of Nocturnal Chords 夜弦之音,秋之忧郁,Eternal Dream,,76,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
4769,1703140,Isle of Jura,EM Games,"EM Games, Sedoc LLC",,76,21,0,"0 .. 20,000",0,0,0,0,499,499,0,1
4770,1482320,琉隐,kingna studio,kingna studio,,78,39,0,"0 .. 20,000",0,0,0,0,899,899,0,0
4771,2232200,First Snow,Studio Ly,PsychoFlux Entertainment,,78,10,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4772,1518820,Horse Club Adventures,Wild River Games GmbH,Wild River Games GmbH,,81,9,0,"0 .. 20,000",0,0,0,0,1999,1999,0,3
4773,1810270,Blood Nova,"Cosmic Void, Ross Joseph Gardner",Cosmic Void,,82,4,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
4774,1202280,Slave Princess Sarah,StudioS,Eroge Japan,,83,20,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
4775,1081450,Criminal Dissidia,双星骑,"双星骑, Another Indie, Neon Doctrine",,86,39,0,"0 .. 20,000",0,0,0,0,1299,1299,0,2
4776,1992640,Anime vs Evil: Apocalypse,Axyos Games,Axyos Games,,86,29,0,"0 .. 20,000",0,0,0,0,499,1999,75,10
4777,1327820,The Lost Art of Innkeeping,SeaPhoenix,SeaPhoenix,,95,1,0,"0 .. 20,000",0,0,0,0,499,499,0,2
4778,1261430,Kandria,Shirakumo Games,Shirakumo Games,,97,4,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
4779,1189780,Wallachia: Reign of Dracula,Migami Games,"Storybird Studio, PixelHeart",,99,38,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4780,1118880,Rituals in the Dark,ebi-hime,ebi-hime,,107,15,0,"0 .. 20,000",0,0,0,0,699,699,0,1
4781,1631090,Alien Maze,No.25,No.25,,110,19,0,"0 .. 20,000",0,0,0,0,169,199,15,0
4782,1148450,Detective Jackie - Mystic Case,"Old Skull Games, GameHouse",GameHouse,,112,5,0,"0 .. 20,000",0,0,0,0,1599,1599,0,0
4783,1569470,TEOCIDA,Vikintor,Vikintor Interactive,,113,3,0,"0 .. 20,000",0,0,0,0,499,999,50,1
4784,1785300,Saint Maker - Horror Visual Novel,Yangyang Mobile,Yangyang Mobile,,128,22,0,"0 .. 20,000",0,0,0,0,1399,1399,0,0
4785,1727180,NeverAwake,Neotro Inc.,Phoenixx Inc.,,131,4,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
4786,1327020,亭上满月映西枝~The Forever Moon,凝冰剑斩,凝冰剑斩,,133,4,0,"0 .. 20,000",0,0,0,0,199,199,0,0
4787,661680,Growbot,Wabisabi Play,Application Systems Heidelberg,,135,17,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
4788,1879640,甜點王子2 典藏版,EnjoyPlay Corp.,EnjoyPlay Corp.,,135,15,0,"0 .. 20,000",0,0,0,0,999,999,0,10
4789,2168450,DREAMWILD,Fading Club,Fading Club,,136,20,0,"0 .. 20,000",0,0,0,0,799,799,0,1
4790,1244260,The Fairy's Song,ebi-hime,ebi-hime,,138,5,0,"0 .. 20,000",0,0,0,0,999,999,0,2
4791,1040630,Alchemy Story,Cozy Bee Games,Cozy Bee Games,,147,37,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
4792,2162900,Antrabhara,Nekoday,Nekoday,,153,13,0,"0 .. 20,000",0,0,0,0,1199,1199,0,1
4793,1534340,Fida Puti Samurai,Zanardi and Liza,Zanardi and Liza,,163,9,0,"0 .. 20,000",0,0,0,0,1199,1199,0,1
4794,1608550,Firegirl: Hack 'n Splash Rescue DX,Dejima,Thunderful Publishing,,164,69,0,"0 .. 20,000",0,0,0,0,1799,1799,0,1
4795,904400,Cardpocalypse,Gambrinous,Versus Evil,,177,25,0,"0 .. 20,000",0,0,0,0,2499,2499,0,2
4796,1436920,Tandem: A Tale of Shadows,Monochrome Paris,Hatinh Interactive,,180,16,0,"0 .. 20,000",0,0,0,0,999,999,0,2
4797,1727000,YuuYuu Jiteki no Yuukarin,NUU,NUU,,217,20,0,"0 .. 20,000",0,0,0,0,1599,1599,0,0
4798,905490,Deck Hunter,L_Draven,L_Draven,,225,87,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4799,2172510,Fairy Biography2：Confidante,Lovely Games,Lovely Games,,228,59,0,"0 .. 20,000",0,0,0,0,299,299,0,0
4800,755470,The World Next Door,Rose City Games,VIZ Media,,241,48,0,"0 .. 20,000",0,0,0,0,999,999,0,2
4801,1532710,Lucy Dreaming,Tall Story Games Ltd,Tall Story Games Ltd,,276,4,0,"0 .. 20,000",0,0,0,0,1899,1899,0,3
4802,977390,Tokyo Warfare Turbo,Pablo Vidaurre Sanz,Pablo Vidaurre Sanz,,348,67,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
4803,1065260,GENSOU Skydrift,illuCalab,Phoenixx Inc.,,530,72,0,"0 .. 20,000",0,0,0,0,2399,2399,0,0
4804,2188510,Breath of the Gods,Valkyria Games,Aldorlea Games,,0,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4805,2446510,Untold Atlas: otome sim inspired by expedition adventures,Nochi Studios,Nochi Studios,,3,2,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
4806,1846300,Mystery Trackers: Queen of Hearts Collector's Edition,Elephant Games,Big Fish Games,,4,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4807,1948780,First Time in Rome,Boomzap Inc,Boomzap Inc,,4,0,0,"0 .. 20,000",0,0,0,0,1199,1199,0,1
4808,2396330,Forbidden Magic,Heart's Choice,Heart's Choice,,7,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4809,2224350,Celebrity Simulator,Studio Six,Studio Six,,12,0,0,"0 .. 20,000",0,0,0,0,999,999,0,1
4810,1724130,QUICKDRAW,Fantasma Collective,Fantasma Collective,,13,1,0,"0 .. 20,000",0,0,0,0,399,399,0,0
4811,1997300,Pretty Girls Escape,Zoo Corporation,Zoo Corporation,,18,2,0,"0 .. 20,000",0,0,0,0,499,499,0,1
4812,1889100,Foot Odor Girl,MX Nice Game,MX Nice Game,,19,16,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4813,1687710,Everdine - A Lost Girl's Tale,Starlit Castle,Starlit Castle,,27,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4814,2077080,Pitstop in Purgatory,Tymedust Games,Tymedust Games,,30,0,0,"0 .. 20,000",0,0,0,0,499,499,0,1
4815,1943370,Invercity,Marudice,Flyhigh Works,,31,2,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
4816,1351140,KAPIA,2 FOR 2,2 FOR 2,,66,3,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
4817,1651890,Haunted Hotel: Phoenix Collector's Edition,Elephant Games,Big Fish Games,,3,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4818,614450,Bellatia,Ganitani," H2 Interactive Co., Ltd.",,20,29,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
4819,452410,Damsel,Screwtape Studios,Screwtape Studios,,60,16,0,"0 .. 20,000",0,0,0,0,699,699,0,0
4820,995240,RemiLore: Lost Girl in the Lands of Lore,"Pixellore Inc, REMIMORY","Nicalis, Inc.",,27,21,0,"0 .. 20,000",0,0,0,0,3999,3999,0,1
4821,562280,＜/reality＞,Fancy Fish Games,Fancy Fish Games,,35,5,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
4822,627420,Sorgina: A Tale of Witches,Binary Soul,Binary Soul,,6,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4823,1287830,Forbidden Pleasure,Forbidden Pleasure,Forbidden Pleasure,,6,13,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
4824,2077020,GirlPuzzle,CatGirl_Studio,CatGirl_Studio,,10,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
4825,1534630,The Sound of Fireworks: The Haiku,thatdiesel,thatdiesel,,12,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
4826,352740,Princess Battles,Nekomura Games,Nekomura Games,,19,7,0,"0 .. 20,000",0,0,0,0,1699,1699,0,0
4827,463460,"Resette's Prescription ~Book of memory, Swaying scale~",Liz-Arts,Sekai Project,,43,11,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
4828,1975100,Playback Trauma: In Sickness,RIDENTEM,RIDENTEM,,3,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4829,1099630,Alive 2 Survive: Tales from the Zombie Apocalypse,Jamopolis,Jamopolis,,8,10,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4830,1588140,Monkey vs Dino,Hede,Hede,,27,17,0,"0 .. 20,000",0,0,0,0,19999,19999,0,0
4831,1119520,HITOTSU NO MORI,ミナプラス,SakuraGame,,105,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0
4832,972500,FightBit,Blaze Epic,Blaze Epic,,2,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
4833,1638680,Rhythm Hero,WonTak Games,WonTak Games,,1,2,0,"0 .. 20,000",0,0,0,0,399,399,0,0
4834,2279420,Roterra 4 - Magical Revolution,DiG-iT! Games,DiG-iT! Games,,1,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
4835,1620970,Blue Rabbit,J.P. van Osta,Coughing Dragon,,2,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4836,2292410,TimeK,T.G.digitalsoft,T.G.digitalsoft,,4,1,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
4837,1995230,Chaotic Loop,technologicalpixel,technologicalpixel,,3,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
4838,2299270,The Abyss,Shaggles,Shaggles,,3,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
4839,1876050,Labyrinth deLux - A Crusoe Quest,K5 Factory GmbH,K5 Factory GmbH,,4,0,0,"0 .. 20,000",0,0,0,0,799,799,0,0
4840,1752220,Relumine,Ammil,Ammil,,5,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
4841,1842450,Hotdog Quest: One With Everything,Semble Knights,Semble Knights,,13,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
